fecha_devolucion,id_producto,id_tienda,cantidad_devuelta
3/6/2028,1290,4,1
3/6/2028,1475,13,1
3/7/2028,4,10,2
3/7/2028,53,16,1
3/7/2028,109,16,1
3/7/2028,120,16,1
3/7/2028,277,16,1
3/7/2028,323,16,1
3/7/2028,594,10,2
3/7/2028,666,10,2
3/7/2028,669,16,1
3/7/2028,1156,16,1
3/7/2028,1317,10,1
3/7/2028,1479,16,1
3/7/2028,1504,16,2
3/8/2028,38,21,1
3/8/2028,112,19,1
3/8/2028,163,21,1
3/8/2028,197,20,1
3/8/2028,220,19,1
3/8/2028,561,21,1
3/8/2028,574,20,2
3/8/2028,947,20,1
3/8/2028,1072,19,2
3/8/2028,1228,21,1
3/8/2028,1413,20,1
3/9/2028,36,7,1
3/9/2028,70,16,1
3/9/2028,215,7,1
3/9/2028,246,7,1
3/9/2028,331,18,2
3/9/2028,377,23,1
3/9/2028,544,15,1
3/9/2028,712,6,2
3/9/2028,730,16,1
3/9/2028,749,23,1
3/9/2028,790,6,2
3/9/2028,832,16,2
3/9/2028,863,16,1
3/9/2028,982,16,2
3/9/2028,1018,16,2
3/9/2028,1042,15,2
3/9/2028,1166,7,1
3/9/2028,1281,6,2
3/9/2028,1308,15,1
3/9/2028,1380,7,1
3/9/2028,1537,15,1
3/10/2028,15,3,1
3/10/2028,80,8,1
3/10/2028,154,3,1
3/10/2028,273,19,1
3/10/2028,387,23,1
3/10/2028,450,19,2
3/10/2028,473,19,1
3/10/2028,558,21,1
3/10/2028,712,23,1
3/10/2028,788,21,2
3/10/2028,824,18,1
3/10/2028,842,8,2
3/10/2028,1106,23,1
3/10/2028,1154,8,2
3/10/2028,1181,8,1
3/10/2028,1228,21,1
3/10/2028,1313,8,2
3/10/2028,1332,19,1
3/10/2028,1372,8,1
3/10/2028,1384,23,2
3/10/2028,1434,3,1
3/10/2028,1519,21,2
3/10/2028,1542,8,1
3/11/2028,75,12,2
3/11/2028,138,21,1
3/11/2028,155,21,1
3/11/2028,170,21,2
3/11/2028,218,17,1
3/11/2028,503,21,1
3/11/2028,525,21,1
3/11/2028,619,21,1
3/11/2028,631,12,2
3/11/2028,712,12,2
3/11/2028,825,17,1
3/11/2028,966,21,1
3/11/2028,1022,12,1
3/11/2028,1084,17,1
3/11/2028,1128,21,1
3/11/2028,1134,12,1
3/11/2028,1166,17,1
3/11/2028,1202,12,1
3/11/2028,1334,21,1
3/11/2028,1472,12,2
3/12/2028,180,9,2
3/12/2028,264,11,1
3/12/2028,264,11,1
3/12/2028,298,11,2
3/12/2028,306,12,1
3/12/2028,323,11,1
3/12/2028,372,12,1
3/12/2028,433,20,1
3/12/2028,434,12,2
3/12/2028,661,20,1
3/12/2028,786,12,1
3/12/2028,795,20,1
3/12/2028,942,12,1
3/12/2028,1039,9,1
3/12/2028,1201,11,1
3/12/2028,1317,12,1
3/12/2028,1336,12,1
13/3/2028,532,9,1
13/3/2028,1403,9,1
14/3/2028,307,4,1
14/3/2028,471,4,1
14/3/2028,581,4,1
14/3/2028,901,4,1
14/3/2028,954,23,1
14/3/2028,1273,23,2
15/3/2028,466,1,1
15/3/2028,579,1,1
15/3/2028,1151,1,1
15/3/2028,1281,1,1
15/3/2028,1346,1,1
16/3/2028,157,17,1
16/3/2028,556,17,1
17/3/2028,38,8,1
17/3/2028,64,8,1
17/3/2028,113,8,1
17/3/2028,342,8,2
17/3/2028,370,15,1
17/3/2028,392,3,1
17/3/2028,530,8,1
17/3/2028,564,15,1
17/3/2028,743,6,1
17/3/2028,794,15,1
17/3/2028,840,6,1
17/3/2028,850,15,1
17/3/2028,993,6,1
17/3/2028,1082,6,1
17/3/2028,1099,8,1
17/3/2028,1183,10,1
17/3/2028,1213,6,1
17/3/2028,1279,15,1
17/3/2028,1294,8,2
17/3/2028,1493,8,1
18/3/2028,246,19,1
18/3/2028,537,7,1
18/3/2028,1102,7,1
18/3/2028,1125,19,1
18/3/2028,1182,11,1
18/3/2028,1310,7,1
19/3/2028,130,1,1
19/3/2028,306,8,1
19/3/2028,307,12,1
19/3/2028,325,12,2
19/3/2028,347,1,1
19/3/2028,399,8,1
19/3/2028,506,11,1
19/3/2028,554,13,1
19/3/2028,558,8,1
19/3/2028,601,12,1
19/3/2028,700,12,1
19/3/2028,725,1,1
19/3/2028,735,8,1
19/3/2028,888,8,1
19/3/2028,964,13,1
19/3/2028,994,13,1
19/3/2028,1021,13,1
19/3/2028,1096,11,2
19/3/2028,1105,11,2
19/3/2028,1158,11,1
19/3/2028,1198,11,2
19/3/2028,1241,8,1
19/3/2028,1251,13,1
19/3/2028,1424,1,1
19/3/2028,1554,8,1
20/3/2028,849,3,1
20/3/2028,1339,3,2
21/3/2028,7,20,2
21/3/2028,223,24,1
21/3/2028,243,7,1
21/3/2028,301,12,1
21/3/2028,325,12,1
21/3/2028,380,11,1
21/3/2028,486,7,1
21/3/2028,490,19,1
21/3/2028,561,19,1
21/3/2028,575,7,1
21/3/2028,664,24,1
21/3/2028,740,6,1
21/3/2028,744,6,1
21/3/2028,759,19,2
21/3/2028,792,7,1
21/3/2028,805,19,1
21/3/2028,828,12,1
21/3/2028,859,11,2
21/3/2028,860,19,2
21/3/2028,868,9,1
21/3/2028,872,12,2
21/3/2028,969,7,1
21/3/2028,1041,19,2
21/3/2028,1098,19,1
21/3/2028,1110,19,1
21/3/2028,1123,6,1
21/3/2028,1148,6,1
21/3/2028,1162,7,1
21/3/2028,1243,11,2
21/3/2028,1458,9,1
21/3/2028,1502,9,1
21/3/2028,1523,12,1
22/3/2028,37,15,2
22/3/2028,120,18,1
22/3/2028,154,21,1
22/3/2028,820,21,1
22/3/2028,978,18,1
22/3/2028,1069,15,1
22/3/2028,1193,15,1
22/3/2028,1318,15,1
23/3/2028,425,13,1
23/3/2028,439,4,1
23/3/2028,816,4,2
23/3/2028,841,13,2
23/3/2028,896,13,1
23/3/2028,1159,13,1
23/3/2028,1215,13,1
23/3/2028,1392,4,2
23/3/2028,1446,13,1
23/3/2028,1456,4,1
23/3/2028,1490,10,1
24/3/2028,165,1,1
24/3/2028,287,1,1
24/3/2028,460,19,2
24/3/2028,543,19,1
24/3/2028,675,19,1
24/3/2028,918,19,2
24/3/2028,932,1,2
24/3/2028,1062,19,1
24/3/2028,1178,1,1
24/3/2028,1448,1,1
25/3/2028,46,17,1
25/3/2028,52,24,1
25/3/2028,426,16,2
25/3/2028,428,16,1
25/3/2028,533,24,1
25/3/2028,547,17,1
25/3/2028,584,9,1
25/3/2028,655,24,1
25/3/2028,660,9,1
25/3/2028,807,17,2
25/3/2028,879,1,1
25/3/2028,1064,17,1
25/3/2028,1088,24,1
25/3/2028,1182,24,2
25/3/2028,1266,17,1
25/3/2028,1553,17,1
26/3/2028,203,24,1
26/3/2028,327,24,1
26/3/2028,852,24,1
26/3/2028,989,11,1
26/3/2028,1165,11,1
26/3/2028,1204,24,1
26/3/2028,1307,11,1
26/3/2028,1420,24,1
26/3/2028,1461,11,2
27/3/2028,234,6,1
27/3/2028,410,6,1
27/3/2028,460,4,1
27/3/2028,801,6,1
27/3/2028,900,4,1
27/3/2028,924,4,1
27/3/2028,944,4,1
27/3/2028,1005,6,1
27/3/2028,1070,4,1
27/3/2028,1167,4,2
27/3/2028,1211,1,2
27/3/2028,1342,4,1
27/3/2028,1423,1,1
27/3/2028,1479,6,1
27/3/2028,1539,4,1
28/3/2028,112,24,1
28/3/2028,462,24,1
28/3/2028,867,23,1
28/3/2028,1100,23,1
28/3/2028,1393,24,1
29/3/2028,11,12,1
29/3/2028,35,12,2
29/3/2028,65,12,2
29/3/2028,207,16,1
29/3/2028,331,15,1
29/3/2028,410,16,1
29/3/2028,411,15,1
29/3/2028,537,16,1
29/3/2028,636,15,1
29/3/2028,705,12,1
29/3/2028,838,15,1
29/3/2028,881,18,1
29/3/2028,907,18,1
29/3/2028,958,16,1
29/3/2028,985,12,1
29/3/2028,1185,15,1
29/3/2028,1244,16,1
29/3/2028,1279,12,1
29/3/2028,1337,15,2
29/3/2028,1462,16,1
30/3/2028,510,9,1
30/3/2028,619,6,1
30/3/2028,687,9,1
30/3/2028,850,17,1
30/3/2028,981,17,2
30/3/2028,1190,9,1
30/3/2028,1230,17,1
30/3/2028,1428,6,1
30/3/2028,1548,17,1
30/3/2028,1553,17,1
4/2/2028,199,12,1
4/2/2028,201,12,1
4/2/2028,244,12,1
4/2/2028,734,7,2
4/2/2028,1019,10,1
4/2/2028,1123,7,2
4/2/2028,1214,12,1
4/2/2028,1232,7,1
4/2/2028,1487,12,1
4/2/2028,1503,12,2
4/2/2028,1527,7,1
4/3/2028,93,7,1
4/3/2028,302,1,1
4/3/2028,332,1,2
4/3/2028,419,7,1
4/3/2028,439,7,1
4/3/2028,453,16,1
4/3/2028,745,1,1
4/3/2028,747,16,1
4/3/2028,754,1,2
4/3/2028,863,3,2
4/3/2028,897,3,1
4/3/2028,1014,3,1
4/3/2028,1100,3,1
4/3/2028,1104,7,1
4/3/2028,1160,7,2
4/3/2028,1171,16,1
4/3/2028,1222,3,1
4/3/2028,1246,16,1
4/3/2028,1307,1,2
4/3/2028,1314,16,1
4/3/2028,1501,7,1
4/3/2028,1536,16,2
4/4/2028,183,4,1
4/5/2028,20,7,1
4/5/2028,159,3,2
4/5/2028,450,7,1
4/5/2028,481,3,2
4/5/2028,852,7,1
4/5/2028,874,7,1
4/5/2028,1134,7,1
4/5/2028,1167,7,1
4/5/2028,1375,7,2
4/5/2028,1510,3,1
4/6/2028,126,17,1
4/6/2028,443,17,1
4/6/2028,557,12,1
4/6/2028,560,12,1
4/6/2028,564,24,1
4/6/2028,767,12,1
4/6/2028,954,17,1
4/6/2028,1114,17,1
4/6/2028,1131,17,1
4/6/2028,1181,24,1
4/6/2028,1252,24,2
4/6/2028,1295,12,2
4/7/2028,16,17,1
4/7/2028,190,17,1
4/7/2028,273,6,1
4/7/2028,363,21,1
4/7/2028,412,18,2
4/7/2028,450,18,1
4/7/2028,522,17,1
4/7/2028,549,17,1
4/7/2028,610,21,1
4/7/2028,631,3,2
4/7/2028,634,21,1
4/7/2028,806,21,2
4/7/2028,814,21,1
4/7/2028,826,18,1
4/7/2028,834,21,1
4/7/2028,856,3,1
4/7/2028,883,18,1
4/7/2028,1047,3,2
4/7/2028,1132,18,1
4/7/2028,1197,3,1
4/7/2028,1226,17,2
4/7/2028,1289,17,1
4/7/2028,1441,21,1
4/7/2028,1546,21,1
4/8/2028,147,17,1
4/8/2028,348,16,2
4/8/2028,357,18,2
4/8/2028,358,9,1
4/8/2028,398,16,1
4/8/2028,863,17,1
4/8/2028,906,17,2
4/8/2028,1006,17,1
4/8/2028,1086,17,1
4/8/2028,1112,3,1
4/8/2028,1127,17,2
4/8/2028,1162,17,1
4/8/2028,1164,17,1
4/8/2028,1224,16,2
4/8/2028,1334,3,1
4/8/2028,1433,16,1
4/8/2028,1506,9,2
4/9/2028,37,11,1
4/9/2028,102,20,1
4/9/2028,117,9,2
4/9/2028,229,13,1
4/9/2028,353,4,1
4/9/2028,419,11,1
4/9/2028,425,13,1
4/9/2028,443,13,1
4/9/2028,458,13,1
4/9/2028,468,9,1
4/9/2028,605,13,1
4/9/2028,948,13,1
4/9/2028,1000,11,1
4/9/2028,1015,13,1
4/9/2028,1053,9,1
4/9/2028,1053,20,1
4/9/2028,1092,4,1
4/9/2028,1321,13,1
4/9/2028,1392,20,1
4/9/2028,1505,13,2
4/9/2028,1542,20,1
4/10/2028,586,12,1
4/10/2028,1063,12,1
4/10/2028,1343,12,1
4/11/2028,56,10,1
4/11/2028,240,23,1
4/11/2028,490,13,1
4/11/2028,492,15,1
4/11/2028,505,4,1
4/11/2028,914,13,1
4/11/2028,916,10,1
4/11/2028,928,13,1
4/11/2028,945,13,1
4/11/2028,1263,4,1
4/12/2028,128,10,1
4/12/2028,184,8,1
4/12/2028,185,23,2
4/12/2028,284,8,1
4/12/2028,304,10,1
4/12/2028,443,23,1
4/12/2028,595,17,1
4/12/2028,739,11,2
4/12/2028,740,11,1
4/12/2028,935,10,1
4/12/2028,995,23,1
4/12/2028,1035,11,2
4/12/2028,1143,10,2
4/12/2028,1161,17,1
4/12/2028,1189,11,1
4/12/2028,1217,17,1
4/12/2028,1239,11,1
4/12/2028,1335,8,1
4/12/2028,1474,8,1
4/12/2028,1502,8,1
13/4/2028,86,8,1
13/4/2028,268,8,2
13/4/2028,658,8,1
13/4/2028,959,8,1
13/4/2028,1517,8,2
14/4/2028,408,16,2
14/4/2028,535,21,1
14/4/2028,545,16,1
14/4/2028,547,21,1
14/4/2028,561,21,1
14/4/2028,1123,21,1
14/4/2028,1255,16,1
14/4/2028,1269,21,1
14/4/2028,1396,16,1
15/4/2028,76,16,1
15/4/2028,91,21,1
15/4/2028,341,6,2
15/4/2028,481,6,1
15/4/2028,541,16,1
15/4/2028,684,21,2
15/4/2028,723,6,1
15/4/2028,824,16,1
15/4/2028,902,21,1
15/4/2028,1003,21,1
15/4/2028,1009,21,1
15/4/2028,1115,16,2
15/4/2028,1325,10,1
15/4/2028,1352,21,1
15/4/2028,1442,16,1
15/4/2028,1525,6,2
15/4/2028,1551,21,2
16/4/2028,52,15,1
16/4/2028,90,8,1
16/4/2028,127,3,1
16/4/2028,242,8,1
16/4/2028,254,3,2
16/4/2028,274,3,1
16/4/2028,282,15,1
16/4/2028,397,8,2
16/4/2028,483,15,1
16/4/2028,486,8,1
16/4/2028,571,15,1
16/4/2028,792,3,1
16/4/2028,801,3,1
16/4/2028,813,8,1
16/4/2028,889,15,1
16/4/2028,961,3,1
16/4/2028,971,15,1
16/4/2028,1259,8,1
16/4/2028,1312,15,1
16/4/2028,1345,8,1
16/4/2028,1377,3,2
16/4/2028,1488,15,1
17/4/2028,37,15,1
17/4/2028,144,19,1
17/4/2028,327,12,1
17/4/2028,375,12,1
17/4/2028,401,19,1
17/4/2028,661,15,1
17/4/2028,943,12,1
17/4/2028,1026,12,1
17/4/2028,1296,12,1
17/4/2028,1459,12,1
18/4/2028,89,24,1
18/4/2028,207,24,1
18/4/2028,404,7,1
18/4/2028,509,1,1
18/4/2028,751,1,2
18/4/2028,942,18,1
18/4/2028,1073,18,2
18/4/2028,1386,24,2
18/4/2028,1485,24,1
19/4/2028,119,15,1
19/4/2028,306,24,1
19/4/2028,369,24,1
19/4/2028,489,24,2
19/4/2028,1029,24,1
19/4/2028,1078,15,1
19/4/2028,1164,24,1
19/4/2028,1436,15,1
20/4/2028,49,15,1
20/4/2028,98,6,2
20/4/2028,289,15,2
20/4/2028,408,20,1
20/4/2028,509,15,1
20/4/2028,1227,15,2
20/4/2028,1287,15,1
21/4/2028,139,19,1
21/4/2028,353,19,2
21/4/2028,629,19,1
21/4/2028,811,19,2
21/4/2028,903,19,1
21/4/2028,1148,19,1
21/4/2028,1157,19,1
21/4/2028,1431,19,1
22/4/2028,408,4,1
22/4/2028,898,4,1
22/4/2028,1001,4,1
22/4/2028,1157,4,1
24/4/2028,9,8,2
24/4/2028,103,8,1
24/4/2028,216,16,1
24/4/2028,232,8,1
24/4/2028,364,21,1
24/4/2028,420,23,1
24/4/2028,421,8,1
24/4/2028,510,8,1
24/4/2028,793,21,1
24/4/2028,797,21,2
24/4/2028,800,16,1
24/4/2028,833,16,1
24/4/2028,836,16,2
24/4/2028,872,9,1
24/4/2028,899,16,1
24/4/2028,904,16,1
24/4/2028,1016,16,2
24/4/2028,1453,8,1
24/4/2028,1480,21,1
24/4/2028,1508,8,2
25/4/2028,316,1,1
25/4/2028,319,9,1
25/4/2028,407,24,1
25/4/2028,412,1,1
25/4/2028,700,23,1
25/4/2028,766,24,1
25/4/2028,969,24,1
25/4/2028,1052,24,1
25/4/2028,1287,1,1
25/4/2028,1391,24,1
26/4/2028,159,10,1
26/4/2028,162,10,1
26/4/2028,282,6,2
26/4/2028,460,12,1
26/4/2028,493,7,1
26/4/2028,763,6,1
26/4/2028,880,10,1
26/4/2028,973,12,1
26/4/2028,1157,7,1
26/4/2028,1348,12,1
26/4/2028,1435,6,1
26/4/2028,1510,12,1
27/4/2028,40,24,1
27/4/2028,155,11,1
27/4/2028,269,13,2
27/4/2028,413,24,1
27/4/2028,491,13,1
27/4/2028,493,19,1
27/4/2028,529,11,1
27/4/2028,562,19,1
27/4/2028,750,19,1
27/4/2028,761,24,1
27/4/2028,953,24,1
27/4/2028,1096,24,1
27/4/2028,1181,11,2
27/4/2028,1372,19,1
27/4/2028,1445,11,1
27/4/2028,1455,13,1
27/4/2028,1552,24,1
28/4/2028,178,19,1
28/4/2028,238,4,1
28/4/2028,371,19,2
28/4/2028,416,19,1
28/4/2028,449,4,1
28/4/2028,545,19,1
28/4/2028,749,19,2
28/4/2028,918,19,1
28/4/2028,956,19,1
28/4/2028,984,19,1
28/4/2028,1085,19,1
28/4/2028,1245,4,1
28/4/2028,1506,4,1
29/4/2028,10,17,1
29/4/2028,46,19,1
29/4/2028,167,11,1
29/4/2028,201,19,1
29/4/2028,206,19,2
29/4/2028,329,11,1
29/4/2028,359,21,2
29/4/2028,365,19,1
29/4/2028,398,21,1
29/4/2028,437,11,1
29/4/2028,451,21,2
29/4/2028,468,8,1
29/4/2028,506,17,2
29/4/2028,547,8,1
29/4/2028,549,21,2
29/4/2028,574,21,2
29/4/2028,649,21,1
29/4/2028,683,8,1
29/4/2028,693,19,1
29/4/2028,767,18,2
29/4/2028,768,19,1
29/4/2028,864,13,1
29/4/2028,960,8,1
29/4/2028,1070,17,1
29/4/2028,1092,8,1
29/4/2028,1126,8,1
29/4/2028,1191,13,2
29/4/2028,1241,13,1
29/4/2028,1312,17,1
29/4/2028,1321,11,1
29/4/2028,1472,21,1
29/4/2028,1511,11,1
30/4/2028,229,13,1
30/4/2028,310,11,2
30/4/2028,497,13,1
30/4/2028,644,1,1
30/4/2028,687,13,1
30/4/2028,922,11,1
30/4/2028,980,1,1
30/4/2028,1044,13,1
30/4/2028,1158,1,1
30/4/2028,1178,1,1
30/4/2028,1277,11,1
30/4/2028,1372,11,2
30/4/2028,1377,11,1
30/4/2028,1394,11,1
30/4/2028,1449,1,1
30/4/2028,1521,11,2
5/1/2028,4,18,1
5/1/2028,74,13,2
5/1/2028,81,13,1
5/1/2028,314,13,1
5/1/2028,686,13,1
5/1/2028,835,13,1
5/1/2028,887,18,1
5/1/2028,941,13,1
5/1/2028,1496,13,1
5/2/2028,261,15,1
5/2/2028,312,15,1
5/2/2028,769,6,1
5/2/2028,795,15,1
5/2/2028,891,4,1
5/2/2028,897,4,1
5/2/2028,1192,6,1
5/2/2028,1502,6,1
5/3/2028,862,6,1
5/3/2028,958,6,2
5/4/2028,29,1,2
5/4/2028,102,3,1
5/4/2028,275,23,2
5/4/2028,358,1,1
5/4/2028,928,3,2
5/4/2028,1318,1,1
5/5/2028,143,21,1
5/5/2028,270,3,1
5/5/2028,343,3,2
5/5/2028,396,3,2
5/5/2028,639,21,2
5/5/2028,685,3,1
5/5/2028,999,21,1
5/5/2028,1332,21,1
5/5/2028,1549,20,1
5/6/2028,77,15,1
5/6/2028,81,19,1
5/6/2028,102,17,2
5/6/2028,108,8,2
5/6/2028,313,15,1
5/6/2028,385,15,1
5/6/2028,413,15,2
5/6/2028,437,17,1
5/6/2028,453,8,1
5/6/2028,476,8,1
5/6/2028,822,8,1
5/6/2028,869,19,2
5/6/2028,884,8,1
5/6/2028,891,19,1
5/6/2028,919,19,1
5/6/2028,959,8,1
5/6/2028,978,15,1
5/6/2028,1131,15,2
5/6/2028,1215,19,1
5/6/2028,1450,19,1
5/7/2028,3,15,1
5/7/2028,71,13,1
5/7/2028,103,19,1
5/7/2028,115,4,2
5/7/2028,120,15,2
5/7/2028,132,4,1
5/7/2028,152,9,1
5/7/2028,211,19,2
5/7/2028,215,13,1
5/7/2028,571,19,1
5/7/2028,620,19,1
5/7/2028,694,4,2
5/7/2028,764,4,1
5/7/2028,854,10,2
5/7/2028,868,10,1
5/7/2028,922,7,1
5/7/2028,956,15,1
5/7/2028,975,10,1
5/7/2028,977,4,2
5/7/2028,1024,7,2
5/7/2028,1025,19,1
5/7/2028,1033,13,1
5/7/2028,1172,15,1
5/7/2028,1319,19,1
5/7/2028,1383,7,1
5/7/2028,1413,13,1
5/7/2028,1485,7,1
5/7/2028,1547,15,1
5/8/2028,61,3,1
5/8/2028,73,24,1
5/8/2028,381,23,1
5/8/2028,510,24,1
5/8/2028,552,23,1
5/8/2028,813,3,1
5/8/2028,903,18,1
5/8/2028,1018,3,1
5/8/2028,1165,3,1
5/8/2028,1298,3,1
5/8/2028,1425,18,1
5/8/2028,1441,24,2
5/8/2028,1474,23,1
5/9/2028,390,1,1
5/9/2028,641,15,2
5/9/2028,733,23,2
5/9/2028,822,1,2
5/9/2028,913,1,1
5/9/2028,1035,23,2
5/9/2028,1083,15,1
5/9/2028,1096,4,1
5/9/2028,1128,1,1
5/9/2028,1196,1,1
5/9/2028,1265,15,1
5/9/2028,1283,23,1
5/10/2028,113,8,1
5/10/2028,429,13,1
5/10/2028,433,13,1
5/10/2028,444,8,1
5/10/2028,585,13,1
5/10/2028,622,13,1
5/10/2028,881,13,1
5/10/2028,894,8,1
5/10/2028,1345,8,1
5/11/2028,81,10,2
5/11/2028,262,7,1
5/11/2028,343,7,1
5/11/2028,461,21,1
5/11/2028,480,21,1
5/11/2028,532,21,1
5/11/2028,569,7,1
5/11/2028,675,16,1
5/11/2028,762,21,1
5/11/2028,866,21,1
5/11/2028,1018,7,1
5/11/2028,1031,16,1
5/11/2028,1146,7,1
5/11/2028,1231,16,1
5/11/2028,1249,7,1
5/11/2028,1260,10,2
5/11/2028,1336,16,1
5/11/2028,1490,16,1
5/11/2028,1511,21,1
5/11/2028,1532,21,1
5/11/2028,1538,16,2
5/12/2028,39,9,1
5/12/2028,103,9,1
5/12/2028,128,1,1
5/12/2028,130,21,2
5/12/2028,197,23,1
5/12/2028,263,1,1
5/12/2028,270,1,1
5/12/2028,355,1,1
5/12/2028,466,9,1
5/12/2028,618,1,1
5/12/2028,833,12,1
5/12/2028,1127,12,2
5/12/2028,1137,1,1
5/12/2028,1266,21,1
5/12/2028,1420,12,1
5/12/2028,1448,9,1
5/12/2028,1478,12,1
13/5/2028,99,8,1
13/5/2028,109,8,1
13/5/2028,110,15,1
13/5/2028,246,9,2
13/5/2028,271,24,1
13/5/2028,373,9,1
13/5/2028,396,24,1
13/5/2028,449,24,2
13/5/2028,543,7,1
13/5/2028,633,8,2
13/5/2028,648,8,1
13/5/2028,653,8,1
13/5/2028,690,7,1
13/5/2028,849,8,1
13/5/2028,1065,8,1
13/5/2028,1134,9,1
13/5/2028,1280,7,1
13/5/2028,1295,15,2
13/5/2028,1424,15,1
13/5/2028,1523,7,1
14/5/2028,39,3,1
14/5/2028,187,9,2
14/5/2028,216,12,1
14/5/2028,336,12,1
14/5/2028,929,12,1
14/5/2028,1041,12,1
14/5/2028,1101,3,2
16/5/2028,339,20,1
16/5/2028,630,18,1
17/5/2028,13,16,1
17/5/2028,128,20,1
17/5/2028,170,13,1
17/5/2028,210,8,1
17/5/2028,219,13,1
17/5/2028,238,8,1
17/5/2028,315,16,2
17/5/2028,389,8,1
17/5/2028,390,8,1
17/5/2028,397,20,1
17/5/2028,566,17,1
17/5/2028,652,18,1
17/5/2028,749,13,1
17/5/2028,750,16,1
17/5/2028,750,13,1
17/5/2028,783,18,1
17/5/2028,811,16,1
17/5/2028,825,8,1
17/5/2028,865,13,1
17/5/2028,866,17,1
17/5/2028,877,17,1
17/5/2028,1003,13,1
17/5/2028,1091,8,1
17/5/2028,1200,17,2
17/5/2028,1221,13,1
17/5/2028,1258,16,1
17/5/2028,1302,20,1
17/5/2028,1306,17,1
17/5/2028,1408,16,1
17/5/2028,1412,13,2
17/5/2028,1462,10,1
17/5/2028,1521,10,1
17/5/2028,1538,13,1
18/5/2028,1461,23,1
19/5/2028,99,18,1
19/5/2028,617,12,2
19/5/2028,658,10,1
19/5/2028,680,12,1
19/5/2028,974,18,1
19/5/2028,1244,10,1
19/5/2028,1272,11,1
19/5/2028,1348,12,1
19/5/2028,1355,11,1
19/5/2028,1429,10,2
19/5/2028,1434,12,2
19/5/2028,1483,12,1
19/5/2028,1518,12,2
19/5/2028,1533,12,1
20/5/2028,19,19,1
20/5/2028,241,19,1
20/5/2028,341,19,1
20/5/2028,908,24,1
20/5/2028,949,19,1
20/5/2028,1111,19,1
20/5/2028,1179,24,1
20/5/2028,1369,19,1
21/5/2028,30,16,1
21/5/2028,90,24,1
21/5/2028,141,21,1
21/5/2028,225,24,1
21/5/2028,347,24,1
21/5/2028,352,16,1
21/5/2028,374,7,1
21/5/2028,418,16,2
21/5/2028,438,16,1
21/5/2028,466,21,1
21/5/2028,662,7,1
21/5/2028,670,16,1
21/5/2028,714,21,1
21/5/2028,758,24,1
21/5/2028,795,16,1
21/5/2028,802,21,1
21/5/2028,866,11,1
21/5/2028,877,16,1
21/5/2028,998,11,1
21/5/2028,1089,16,1
21/5/2028,1145,21,1
21/5/2028,1149,7,2
21/5/2028,1421,16,1
21/5/2028,1519,7,1
21/5/2028,1548,21,1
22/5/2028,174,16,1
22/5/2028,355,16,1
22/5/2028,711,16,1
22/5/2028,1252,16,1
22/5/2028,1253,16,1
23/5/2028,167,1,2
23/5/2028,677,12,1
23/5/2028,680,12,1
23/5/2028,716,12,2
23/5/2028,841,1,1
23/5/2028,899,12,1
23/5/2028,1002,1,1
23/5/2028,1206,1,1
23/5/2028,1493,1,1
24/5/2028,144,17,1
24/5/2028,406,19,1
24/5/2028,414,19,1
24/5/2028,423,6,1
24/5/2028,426,7,1
24/5/2028,493,19,1
24/5/2028,537,7,1
24/5/2028,747,7,1
24/5/2028,759,7,1
24/5/2028,762,7,1
24/5/2028,769,7,1
24/5/2028,814,7,1
24/5/2028,855,19,1
24/5/2028,904,17,1
24/5/2028,963,17,1
24/5/2028,1040,19,2
24/5/2028,1111,19,1
24/5/2028,1149,17,1
24/5/2028,1298,7,1
24/5/2028,1354,17,1
24/5/2028,1366,7,1
24/5/2028,1473,19,1
24/5/2028,1511,19,1
25/5/2028,126,4,1
25/5/2028,132,4,1
25/5/2028,188,4,1
25/5/2028,328,11,1
25/5/2028,375,24,1
25/5/2028,449,11,2
25/5/2028,501,11,1
25/5/2028,596,11,1
25/5/2028,768,11,1
25/5/2028,806,11,1
25/5/2028,810,4,1
25/5/2028,904,4,1
25/5/2028,1251,24,1
25/5/2028,1268,4,1
25/5/2028,1333,4,1
25/5/2028,1550,11,1
26/5/2028,76,12,1
26/5/2028,195,12,2
26/5/2028,336,17,1
26/5/2028,381,12,1
26/5/2028,406,4,2
26/5/2028,443,12,2
26/5/2028,457,4,2
26/5/2028,963,17,1
26/5/2028,1010,12,1
26/5/2028,1032,12,1
26/5/2028,1054,12,1
26/5/2028,1133,17,1
26/5/2028,1341,4,1
26/5/2028,1531,12,1
26/5/2028,1537,12,1
26/5/2028,1540,17,1
27/5/2028,84,8,1
27/5/2028,264,19,1
27/5/2028,292,8,1
27/5/2028,318,16,1
27/5/2028,500,8,1
27/5/2028,573,19,1
27/5/2028,592,10,1
27/5/2028,599,19,1
27/5/2028,666,8,1
27/5/2028,670,19,1
27/5/2028,753,16,1
27/5/2028,781,9,1
27/5/2028,813,8,1
27/5/2028,1107,16,1
27/5/2028,1141,16,1
27/5/2028,1221,19,2
27/5/2028,1239,8,1
27/5/2028,1247,16,1
27/5/2028,1306,19,2
27/5/2028,1358,19,1
27/5/2028,1462,8,1
27/5/2028,1487,16,1
28/5/2028,504,13,1
28/5/2028,1416,13,1
29/5/2028,154,3,1
29/5/2028,164,17,1
29/5/2028,183,17,1
29/5/2028,345,21,1
29/5/2028,558,21,2
29/5/2028,697,21,1
29/5/2028,797,21,1
